CustomerId,Zip,State,City,StateFIPS,CountyFIPS,CBSACode,CBSATitle,CreditLimit,CreditLimitLocked,JBTRating,SalesCurrentYr,SalesLastYr,PlainBandSalesLast12Mo,DesignBandSalesLast12Mo,DiamondBandSalesLast12Mo,AlternativeMetalSalesLast12Mo,TotalSalesLast12Mo,BuyingGroupMember,NumberOfStoreLocations,AvgDaysOfPayCategory,AvgDaysOfPay,MaxDaysPastDue,MaxAmtPastDue,AvgAmtPastDue,ReturnedPaymentCount,MaxReturnedPaymentAmt,RuralUrbanContinuumCode,UrbanInfluenceCode,MetroIndicator,TotalPopulation,MedianEarnings,MedianRetailTradeEarnings,TotalHouseholds,MedianIncomeHouseholds,NumberOfJewelryStores,NumberOfJewelryStoresState,JewelryStoreSalesState
7095,19106,PA,Philadelphia,42,42101,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1000,0,FIN0,2187,5760,2489,698,1889,1175,6251,0,2,30 to 60,36.73,61,1362,313,0,0,1,1,1,6047721,40895,22836,2235205,63952,534,1034,1054110
5332,19107,PA,Philadelphia,42,42101,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1000,0,FIN0,982,14433,3354,1523,0,413,5289,0,1,30 to 60,30.06,31,3904,463,0,0,1,1,1,6047721,40895,22836,2235205,63952,534,1034,1054110
5901,19114,PA,Philadelphia,42,42101,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",0,0,RSP0,0,364,0,0,0,0,0,0,2,0 to 10,3.5,5,216,182,0,0,1,1,1,6047721,40895,22836,2235205,63952,534,1034,1054110
4868,16915,PA,Coudersport,42,42105,,,1000,0,RPT1,0,248,0,0,0,0,0,0,1,0 to 10,5,5,248,248,0,0,9,9,0,6123,32050,13893,2228,47240,,1034,1054110
6907,17970,PA,Saint Clair,42,42107,39060,"Pottsville, PA",1000,1,RPT4,534,5153,1033,538,0,738,2308,0,2,0 to 10,3.86,24,337,164,0,0,4,5,0,3094,27131,32857,1347,36469,8,1034,1054110
7073,15501,PA,Somerset,42,42111,43740,"Somerset, PA",1000,0,RPT1,1528,8266,2295,239,0,1631,4164,1,1,20 to 30,26.23,34,997,194,0,0,4,3,0,16370,31682,24068,6531,44976,2,1034,1054110
4611,16933,PA,Mansfield,42,42117,,,2000,1,RPT1,2474,22432,1579,1070,6404,2231,11283,0,1,0 to 10,6.7,20,2855,540,0,0,6,6,0,7124,27234,20549,2820,47212,,1034,1054110
5063,15317,PA,Canonsburg,42,42125,38300,"Pittsburgh, PA",0,0,RPT0,0,205,0,0,0,0,0,0,1,0 to 10,3,3,205,205,0,0,1,1,1,2354926,36592,22025,992104,54020,211,1034,1054110
4553,18657,PA,Tunkhannock,42,42131,42540,"Scranton--Wilkes-Barre--Hazleton, PA",3000,0,FIN2,355,3822,0,345,0,1682,2026,0,1,0 to 10,3.92,0,0,0,0,0,2,2,1,559898,31817,20802,223489,46926,50,1034,1054110
7812,17402,PA,York,42,42133,49620,"York-Hanover, PA",1000,1,FIN1,12857,12599,1484,425,1422,0,3331,1,1,0 to 10,5.52,51,1921,731,0,0,2,2,1,440604,36165,20828,168008,59853,35,1034,1054110
450,17331,PA,Hanover,42,42133,49620,"York-Hanover, PA",3000,0,FIN2,3062,17271,4877,1662,0,3483,10021,0,1,30 to 60,30.35,27,4671,232,0,0,2,2,1,440604,36165,20828,168008,59853,35,1034,1054110
7789,2818,RI,East Greenwich,44,44003,39300,"Providence-Warwick, RI-MA",1000,1,FIN2,1170,1727,0,1407,0,580,1987,0,1,0 to 10,3.38,6,1028,213,0,0,1,1,1,1609359,37028,24426,623173,58699,150,99,89938
4844,2840,RI,Newport,44,44005,39300,"Providence-Warwick, RI-MA",1000,1,FIN3,142,1951,368,118,519,0,1005,0,1,0 to 10,5,5,535,202,0,0,1,1,1,1609359,37028,24426,623173,58699,150,99,89938
6861,2914,RI,East Providence,44,44007,39300,"Providence-Warwick, RI-MA",3000,0,FIN2,251,2864,611,0,0,288,899,0,1,20 to 30,20.18,4,346,197,0,0,1,1,1,1609359,37028,24426,623173,58699,150,99,89938
7997,2891,RI,Westerly,44,44009,39300,"Providence-Warwick, RI-MA",0,0,FIN2,6140,0,0,0,0,169,169,1,1,N/A,,,0,0,0,0,1,1,1,1609359,37028,24426,623173,58699,150,99,89938
4014,29621,SC,Anderson,45,45007,24860,"Greenville-Anderson-Mauldin, SC",1000,1,FIN1,214,4314,1397,0,0,0,1397,1,1,0 to 10,8,12,679,256,0,0,2,2,1,862064,31416,20457,328367,47263,61,344,280382
2356,29401,SC,Charleston,45,45019,16700,"Charleston-North Charleston, SC",1000,0,FIN3,933,7681,1135,1012,521,0,2668,0,1,30 to 60,43,58,1195,448,0,0,2,2,1,728271,34329,21661,274408,55125,76,344,280382
5989,29401,SC,Charleston,45,45019,16700,"Charleston-North Charleston, SC",1000,0,FIN0,654,1287,1417,360,0,0,1777,0,1,0 to 10,3.86,0,0,0,0,0,2,2,1,728271,34329,21661,274408,55125,76,344,280382
6699,29401,SC,Charleston,45,45019,16700,"Charleston-North Charleston, SC",3000,0,FIN2,0,1341,0,416,0,0,416,0,2,10 to 20,11,28,458,449,0,0,2,2,1,728271,34329,21661,274408,55125,76,344,280382
7164,29406,SC,Charleston,45,45019,16700,"Charleston-North Charleston, SC",3000,1,FIN2,218,0,0,0,0,0,0,0,1,N/A,0,0,0,0,0,0,2,2,1,728271,34329,21661,274408,55125,76,344,280382
5814,29407,SC,Charleston,45,45019,16700,"Charleston-North Charleston, SC",1000,0,FIN0,0,975,398,0,0,88,486,0,1,10 to 20,16,0,0,0,0,0,2,2,1,728271,34329,21661,274408,55125,76,344,280382
4131,29464,SC,Mount Pleasant,45,45019,16700,"Charleston-North Charleston, SC",3000,0,FIN2,195,1632,0,0,0,172,172,0,1,30 to 60,29.22,30,988,274,0,0,2,2,1,728271,34329,21661,274408,55125,76,344,280382
7354,29464,SC,Mount Pleasant,45,45019,16700,"Charleston-North Charleston, SC",2000,1,FIN2,433,1042,977,0,0,20,997,0,1,30 to 60,39.67,20,286,170,0,0,2,2,1,728271,34329,21661,274408,55125,76,344,280382
1277,29728,SC,Pageland,45,45025,,,1000,0,FIN0,0,194,0,0,0,0,0,0,1,10 to 20,17,0,0,0,0,0,6,4,0,10431,24984,21825,4001,31474,,344,280382
6532,29585,SC,Pawleys Island,45,45043,23860,"Georgetown, SC",1000,1,FIN2,715,2290,0,328,0,1419,1746,0,1,0 to 10,4.71,9,342,128,0,0,4,5,0,14428,31710,26995,6464,63562,5,344,280382
4324,29607,SC,Greenville,45,45045,24860,"Greenville-Anderson-Mauldin, SC",1000,0,FIN0,0,427,0,0,0,0,0,0,2,0 to 10,5,5,427,427,0,0,2,2,1,862064,31416,20457,328367,47263,61,344,280382
7395,29607,SC,Greenville,45,45045,24860,"Greenville-Anderson-Mauldin, SC",3000,1,FIN4,4103,8674,3795,1115,660,1048,6618,1,1,30 to 60,34.44,86,920,202,0,0,2,2,1,862064,31416,20457,328367,47263,61,344,280382
992,29360,SC,Laurens,45,45059,24860,"Greenville-Anderson-Mauldin, SC",1000,0,FIN0,812,1603,1866,0,0,0,1866,0,1,10 to 20,12,0,0,0,0,0,2,2,1,862064,31416,20457,328367,47263,61,344,280382
8333,29169,SC,West Columbia,45,45063,17900,"Columbia, SC",0,0,FIN4,7263,39666,27385,2935,730,5576,36626,0,2,0 to 10,6.4,12,15916,1197,0,0,2,2,1,800559,31885,22007,301048,51287,55,344,280382
7373,29201,SC,Columbia,45,45079,17900,"Columbia, SC",1000,0,FIN3,1529,6934,814,2639,751,990,5194,0,2,20 to 30,25.75,56,1080,295,0,0,2,2,1,800559,31885,22007,301048,51287,55,344,280382
2470,29205,SC,Columbia,45,45079,17900,"Columbia, SC",1000,1,RPT2,5642,10503,5687,826,0,86,6599,0,1,20 to 30,22.37,52,955,408,0,0,2,2,1,800559,31885,22007,301048,51287,55,344,280382
970,29206,SC,Columbia,45,45079,17900,"Columbia, SC",3000,0,FIN2,3491,14461,6505,3416,730,225,10877,0,1,30 to 60,45.16,59,988,313,0,0,2,2,1,800559,31885,22007,301048,51287,55,344,280382
4963,29206,SC,Columbia,45,45079,17900,"Columbia, SC",1000,1,RSP0,229,1572,553,0,0,0,553,0,1,0 to 10,2.25,6,362,296,0,0,2,2,1,800559,31885,22007,301048,51287,55,344,280382
1776,29301,SC,Spartanburg,45,45083,43900,"Spartanburg, SC",2000,1,FIN2,1764,12677,3085,2978,0,1301,7364,0,1,0 to 10,3.98,22,976,271,0,0,2,2,1,322157,30339,19193,123060,44017,20,344,280382
5819,29732,SC,Rock Hill,45,45091,16740,"Charlotte-Concord-Gastonia, NC-SC",1000,1,RPT4,668,2940,414,2013,0,675,3102,0,2,0 to 10,4.67,15,725,241,0,0,1,1,1,2381152,35162,23160,885916,55191,156,344,280382
1435,37830,TN,Oak Ridge,47,47001,28940,"Knoxville, TN",3000,0,FIN2,0,3334,0,0,0,86,86,0,1,20 to 30,19.61,20,441,241,0,0,2,2,1,857111,31185,21191,342226,47357,43,385,409764
4427,37072,TN,Goodlettsville,47,47037,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",1000,1,FIN2,1779,8813,3307,1361,0,1176,5844,1,1,0 to 10,5.61,11,1429,287,0,0,1,1,1,1794570,34751,22359,677129,56152,117,385,409764
6426,37205,TN,Nashville,47,47037,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",0,0,RSP0,1585,0,0,0,1533,0,1533,0,1,0 to 10,5,5,793,793,0,0,1,1,1,1794570,34751,22359,677129,56152,117,385,409764
6812,37215,TN,Nashville,47,47037,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",3000,0,FIN2,28384,92419,19079,15047,3080,3851,41058,0,1,30 to 60,42.32,60,17982,658,1,643,1,1,1,1794570,34751,22359,677129,56152,117,385,409764
7686,37215,TN,Nashville,47,47037,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",0,0,RPT2,5105,37984,14216,16971,2516,86,33788,0,3,30 to 60,42.91,43,1213,435,0,0,1,1,1,1794570,34751,22359,677129,56152,117,385,409764
5397,37215,TN,Nashville,47,47037,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",0,0,RPT2,46604,124565,78138,28678,7141,743,114699,0,2,30 to 60,40.06,53,5885,740,0,0,1,1,1,1794570,34751,22359,677129,56152,117,385,409764
756,38343,TN,Humboldt,47,47053,,,1000,0,FIN0,0,541,0,0,0,0,0,0,1,10 to 20,18.5,0,0,0,0,0,4,6,0,15097,27060,16808,5892,37697,,385,409764
2547,37402,TN,Chattanooga,47,47065,16860,"Chattanooga, TN-GA",3000,0,FIN2,1273,13865,6189,1010,0,346,7545,0,1,20 to 30,23.69,44,1869,400,0,0,2,2,1,544522,31484,19570,209814,47751,33,385,409764
2782,37421,TN,Chattanooga,47,47065,16860,"Chattanooga, TN-GA",1000,1,FIN0,447,6295,100,296,0,174,571,0,1,60 to 90,63.94,146,917,244,0,0,2,2,1,544522,31484,19570,209814,47751,33,385,409764
5705,37918,TN,Knoxville,47,47093,28940,"Knoxville, TN",3000,0,FIN2,2389,7931,3472,409,1452,1304,6636,1,1,30 to 60,48.22,48,1458,225,0,0,2,2,1,857111,31185,21191,342226,47357,43,385,409764
2719,37919,TN,Knoxville,47,47093,28940,"Knoxville, TN",3000,0,FIN2,6970,33004,6488,9615,0,7921,24023,0,1,30 to 60,29.71,72,1681,275,0,0,2,2,1,857111,31185,21191,342226,47357,43,385,409764
1317,37920,TN,Knoxville,47,47093,28940,"Knoxville, TN",1000,1,FIN2,872,4143,639,350,0,527,1517,0,1,0 to 10,3.93,6,946,203,0,0,2,2,1,857111,31185,21191,342226,47357,43,385,409764
5659,37922,TN,Knoxville,47,47093,28940,"Knoxville, TN",1000,1,FIN2,1286,4871,1798,577,0,877,3252,0,3,0 to 10,3.03,6,514,155,0,0,2,2,1,857111,31185,21191,342226,47357,43,385,409764
7455,37934,TN,Knoxville,47,47093,28940,"Knoxville, TN",1000,1,FIN0,218,3464,167,213,841,331,1552,0,1,0 to 10,2.94,8,745,276,0,0,2,2,1,857111,31185,21191,342226,47357,43,385,409764
7593,37934,TN,Knoxville,47,47093,28940,"Knoxville, TN",2000,1,FIN2,2041,11037,1182,2332,1216,3178,7907,0,1,0 to 10,4.73,11,1085,213,0,0,2,2,1,857111,31185,21191,342226,47357,43,385,409764
4536,38464,TN,Lawrenceburg,47,47099,29980,"Lawrenceburg, TN",1000,0,RPT1,372,3195,358,0,0,0,358,1,1,30 to 60,35.5,6,3195,1784,0,0,6,3,0,21762,27498,22940,8853,37235,3,385,409764
8296,38464,TN,Lawrenceburg,47,47099,29980,"Lawrenceburg, TN",1000,1,FIN2,308,2445,0,0,0,1598,1598,0,1,0 to 10,5.54,6,426,154,0,0,6,3,0,21762,27498,22940,8853,37235,3,385,409764
7033,37334,TN,Fayetteville,47,47103,,,1000,0,RPT1,1185,32702,1272,1600,636,2092,5600,0,2,10 to 20,15.23,2,318,266,0,0,6,6,0,22609,30204,24962,9195,41300,,385,409764
6234,38305,TN,Jackson,47,47113,27180,"Jackson, TN",2000,1,FIN2,7089,22632,10002,3762,0,7317,21081,1,1,0 to 10,8.06,22,1449,560,0,0,3,2,1,130041,30464,19631,48636,43155,7,385,409764
4428,37040,TN,Clarksville,47,47125,17300,"Clarksville, TN-KY",3000,0,FIN2,4317,25307,10481,5233,4836,188,20739,1,2,30 to 60,45.1,47,1769,606,0,0,2,2,1,277912,30003,18819,98449,47816,22,385,409764
6984,37172,TN,Springfield,47,47147,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",3000,0,FIN2,185,4559,180,1024,1489,0,2692,0,1,20 to 30,21.73,7,722,391,0,0,1,1,1,1794570,34751,22359,677129,56152,117,385,409764
7932,37876,TN,Sevierville,47,47155,42940,"Sevierville, TN",0,0,FIN0,0,4801,0,0,0,0,0,0,1,0 to 10,5,5,4801,4801,0,0,4,5,0,31750,26122,18845,12198,45547,17,385,409764
4654,38017,TN,Collierville,47,47157,32820,"Memphis, TN-MS-AR",1000,0,FIN0,579,3136,756,759,0,88,1602,0,1,10 to 20,10.18,0,0,0,0,0,1,1,1,1341339,32177,22548,495558,48545,74,385,409764
7412,38104,TN,Memphis,47,47157,32820,"Memphis, TN-MS-AR",3000,0,FIN2,118,2238,773,0,0,227,1000,0,1,30 to 60,40.3,37,759,241,0,0,1,1,1,1341339,32177,22548,495558,48545,74,385,409764
7413,38117,TN,Memphis,47,47157,32820,"Memphis, TN-MS-AR",0,0,OOB0,0,393,0,0,0,0,0,0,1,30 to 60,32.67,13,389,277,0,0,1,1,1,1341339,32177,22548,495558,48545,74,385,409764
7608,38117,TN,Memphis,47,47157,32820,"Memphis, TN-MS-AR",3000,0,FIN2,4529,17324,9663,3888,0,264,13816,0,2,30 to 60,43.56,47,1033,440,0,0,1,1,1,1341339,32177,22548,495558,48545,74,385,409764
7620,38117,TN,Memphis,47,47157,32820,"Memphis, TN-MS-AR",1000,1,FIN1,999,3902,227,886,761,990,2865,0,1,20 to 30,24.88,52,758,173,0,0,1,1,1,1341339,32177,22548,495558,48545,74,385,409764
2336,38138,TN,Germantown,47,47157,32820,"Memphis, TN-MS-AR",3000,0,FIN2,188,2147,0,383,0,445,828,0,1,30 to 60,43.29,47,731,183,0,0,1,1,1,1341339,32177,22548,495558,48545,74,385,409764
7901,37664,TN,Kingsport,47,47163,28700,"Kingsport-Bristol-Bristol, TN-VA",1000,1,FIN3,2064,7430,3151,712,444,1115,5423,0,1,0 to 10,6.19,20,1722,247,0,0,2,2,1,307491,29064,19386,128184,40432,19,385,409764
5552,37110,TN,McMinnville,47,47177,32660,"McMinnville, TN",1000,1,OOB0,87,2873,112,0,0,443,555,0,1,0 to 10,5.36,5,709,217,0,0,6,3,0,33028,25596,17571,12958,34804,4,385,409764
5277,37601,TN,Johnson City,47,47179,27740,"Johnson City, TN",3000,0,FIN2,1315,14780,1764,3086,0,1575,6425,1,1,30 to 60,33.38,34,866,231,0,0,3,2,1,200696,27235,16377,83809,40311,13,385,409764
1060,37604,TN,Johnson City,47,47179,27740,"Johnson City, TN",1000,1,FIN2,2089,0,1287,722,0,0,2009,0,1,0 to 10,4.14,6,375,298,0,0,3,2,1,200696,27235,16377,83809,40311,13,385,409764
3061,37122,TN,Mount Juliet,47,47189,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",3000,0,FIN2,2753,31233,700,7811,0,6045,14556,0,1,30 to 60,38.23,47,4351,424,0,0,1,1,1,1794570,34751,22359,677129,56152,117,385,409764
5934,75801,TX,Palestine,48,48001,37300,"Palestine, TX",3000,0,FIN2,0,197,186,0,0,0,186,0,1,0 to 10,3,3,197,197,0,0,7,8,0,16152,27437,15865,5847,38255,2,1640,2450502
6638,78382,TX,Rockport,48,48007,18580,"Corpus Christi, TX",3000,0,FIN2,776,5190,717,1588,0,0,2305,1,1,30 to 60,42.14,141,776,308,0,0,2,2,1,447102,30824,21607,160922,51675,29,1640,2450502
2434,78209,TX,San Antonio,48,48029,41700,"San Antonio-New Braunfels, TX",3000,0,FIN2,2216,3749,2263,1488,0,0,3750,0,1,30 to 60,29.08,34,645,384,0,0,1,1,1,2332345,31309,22057,786156,54638,135,1640,2450502
7713,78216,TX,San Antonio,48,48029,41700,"San Antonio-New Braunfels, TX",3000,0,FIN2,171,2036,248,622,0,458,1327,0,1,30 to 60,38.67,25,410,245,0,0,1,1,1,2332345,31309,22057,786156,54638,135,1640,2450502
7967,78224,TX,San Antonio,48,48029,41700,"San Antonio-New Braunfels, TX",1000,1,FIN0,0,5657,0,0,0,0,0,0,1,20 to 30,27.5,25,5657,5657,0,0,1,1,1,2332345,31309,22057,786156,54638,135,1640,2450502
7907,78238,TX,San Antonio,48,48029,41700,"San Antonio-New Braunfels, TX",3000,1,RPT2,0,28610,0,0,0,0,0,0,1,30 to 60,34.14,18,5020,3569,0,0,1,1,1,2332345,31309,22057,786156,54638,135,1640,2450502
5190,78258,TX,San Antonio,48,48029,41700,"San Antonio-New Braunfels, TX",1000,0,FIN3,0,331,0,0,0,0,0,0,1,0 to 10,3,3,331,331,0,0,1,1,1,2332345,31309,22057,786156,54638,135,1640,2450502
6695,78288,TX,San Antonio,48,48029,41700,"San Antonio-New Braunfels, TX",500,0,RSP1,0,1009,0,0,988,0,988,0,2,60 to 90,70.5,82,1253,1253,0,0,1,1,1,2332345,31309,22057,786156,54638,135,1640,2450502
234,75501,TX,Texarkana,48,48037,45500,"Texarkana, TX-AR",3000,0,FIN2,0,1219,0,251,0,342,593,1,1,0 to 10,3.33,5,367,172,0,0,3,2,1,149765,30115,22331,55780,41210,13,1640,2450502
7132,75503,TX,Texarkana,48,48037,45500,"Texarkana, TX-AR",1000,1,FIN1,0,1779,597,0,0,131,727,0,1,0 to 10,4.29,6,899,262,0,0,3,2,1,149765,30115,22331,55780,41210,13,1640,2450502
7091,77840,TX,College Station,48,48041,17780,"College Station-Bryan, TX",1000,1,FIN2,4367,6602,813,7116,0,43,7972,0,1,0 to 10,5.82,14,560,325,0,0,3,2,1,243850,26771,18162,88548,42948,17,1640,2450502
5851,78654,TX,Marble Falls,48,48053,,,3000,0,FIN2,473,3625,569,581,0,1556,2706,0,2,30 to 60,33.42,47,386,182,0,0,6,4,0,18086,30230,24240,6963,54002,,1640,2450502
6579,75024,TX,Plano,48,48085,19100,"Dallas-Fort Worth-Arlington, TX",1000,0,FIN0,0,816,0,484,0,0,484,0,1,30 to 60,33.5,10,323,323,0,0,1,1,1,6957123,36548,24478,2451163,61330,450,1640,2450502
7863,75080,TX,Richardson,48,48113,19100,"Dallas-Fort Worth-Arlington, TX",1000,1,TRK0,868,1866,144,2494,0,0,2638,0,1,N/A,0,0,0,0,0,0,1,1,1,6957123,36548,24478,2451163,61330,450,1640,2450502
10008,75201,TX,Dallas,48,48113,19100,"Dallas-Fort Worth-Arlington, TX",1000,0,FIN0,304,5405,1569,1432,676,165,3842,0,1,30 to 60,48,192,707,370,0,0,1,1,1,6957123,36548,24478,2451163,61330,450,1640,2450502
7032,75207,TX,Dallas,48,48113,19100,"Dallas-Fort Worth-Arlington, TX",3000,1,FIN1,7799,29068,7297,6674,6049,3142,23163,0,1,0 to 10,3.63,11,1653,301,0,0,1,1,1,6957123,36548,24478,2451163,61330,450,1640,2450502
8037,75207,TX,Dallas,48,48113,19100,"Dallas-Fort Worth-Arlington, TX",0,0,RPT0,2535,0,0,0,0,0,0,0,1,N/A,,,0,0,0,0,1,1,1,6957123,36548,24478,2451163,61330,450,1640,2450502
7708,75240,TX,Dallas,48,48113,19100,"Dallas-Fort Worth-Arlington, TX",1000,1,NEW0,2385,8795,1599,3837,1957,441,7834,0,2,0 to 10,4.79,10,747,311,0,0,1,1,1,6957123,36548,24478,2451163,61330,450,1640,2450502
1121,75254,TX,Dallas,48,48113,19100,"Dallas-Fort Worth-Arlington, TX",3000,1,FIN1,1426,9783,1730,4101,0,1125,6956,0,1,30 to 60,30.78,32,939,297,0,0,1,1,1,6957123,36548,24478,2451163,61330,450,1640,2450502
3034,75254,TX,Dallas,48,48113,19100,"Dallas-Fort Worth-Arlington, TX",2000,1,FIN1,3021,473,0,2482,0,0,2482,0,1,20 to 30,29,5,514,428,0,0,1,1,1,6957123,36548,24478,2451163,61330,450,1640,2450502
7911,75040,TX,Garland,48,48113,19100,"Dallas-Fort Worth-Arlington, TX",2000,1,RPT2,15131,16343,3346,3514,0,4676,11535,1,1,20 to 30,28.64,54,1921,440,0,0,1,1,1,6957123,36548,24478,2451163,61330,450,1640,2450502
6447,75057,TX,Lewisville,48,48121,19100,"Dallas-Fort Worth-Arlington, TX",3000,0,FIN2,1667,4898,646,2799,0,495,3940,0,1,20 to 30,27.79,18,315,205,0,0,1,1,1,6957123,36548,24478,2451163,61330,450,1640,2450502
6896,75067,TX,Lewisville,48,48121,19100,"Dallas-Fort Worth-Arlington, TX",3000,0,FIN2,514,72738,952,3249,0,0,4200,0,3,30 to 60,40.39,45,5603,2156,0,0,1,1,1,6957123,36548,24478,2451163,61330,450,1640,2450502
6668,75034,TX,Frisco,48,48121,19100,"Dallas-Fort Worth-Arlington, TX",0,0,OOB0,0,29683,0,0,0,0,0,0,2,0 to 10,7,0,0,0,0,0,1,1,1,6957123,36548,24478,2451163,61330,450,1640,2450502
6472,79912,TX,El Paso,48,48141,21340,"El Paso, TX",1000,1,FIN1,0,5406,527,1922,2044,399,4892,0,1,0 to 10,3.38,6,1536,442,0,0,2,2,1,837073,25065,17229,262355,42023,54,1640,2450502
7779,77478,TX,Sugar Land,48,48157,26420,"Houston-The Woodlands-Sugar Land, TX",0,0,FIN4,394,1954,0,1706,0,0,1706,0,1,30 to 60,58.63,59,496,391,0,0,1,1,1,6482592,36602,22059,2223829,60902,419,1640,2450502
7872,77494,TX,Katy,48,48157,26420,"Houston-The Woodlands-Sugar Land, TX",2000,1,NEW0,8364,10770,1650,3253,0,621,5524,0,1,10 to 20,12.43,22,2958,811,0,0,1,1,1,6482592,36602,22059,2223829,60902,419,1640,2450502
6534,75605,TX,Longview,48,48183,30980,"Longview, TX",0,0,RPT3,0,28,0,0,0,0,0,0,1,0 to 10,5,0,0,0,0,0,3,2,1,216775,30586,19171,77182,47301,11,1640,2450502
1763,77505,TX,Pasadena,48,48201,26420,"Houston-The Woodlands-Sugar Land, TX",1000,1,FIN2,0,3817,453,0,0,0,453,0,2,30 to 60,48,61,3340,1909,0,0,1,1,1,6482592,36602,22059,2223829,60902,419,1640,2450502
7738,77521,TX,Baytown,48,48201,26420,"Houston-The Woodlands-Sugar Land, TX",0,0,RPT2,3201,9699,498,2068,0,4638,7205,1,1,20 to 30,21.8,32,656,232,0,0,1,1,1,6482592,36602,22059,2223829,60902,419,1640,2450502
7884,77005,TX,Houston,48,48201,26420,"Houston-The Woodlands-Sugar Land, TX",3000,0,FIN2,11430,33100,18569,7138,2967,1360,30034,0,1,20 to 30,23.64,33,1311,299,0,0,1,1,1,6482592,36602,22059,2223829,60902,419,1640,2450502
2326,77027,TX,Houston,48,48201,26420,"Houston-The Woodlands-Sugar Land, TX",0,0,RPT2,4257,9291,5555,3336,0,0,8891,0,2,30 to 60,32.5,135,1946,561,0,0,1,1,1,6482592,36602,22059,2223829,60902,419,1640,2450502
5006,77027,TX,Houston,48,48201,26420,"Houston-The Woodlands-Sugar Land, TX",3000,0,FIN2,1423,3819,2099,2303,0,96,4498,0,1,0 to 10,2.47,0,0,0,0,0,1,1,1,6482592,36602,22059,2223829,60902,419,1640,2450502
8718,77027,TX,Houston,48,48201,26420,"Houston-The Woodlands-Sugar Land, TX",0,0,RPT0,1607,10343,906,925,2950,1362,6144,0,1,20 to 30,20.69,19,933,226,0,0,1,1,1,6482592,36602,22059,2223829,60902,419,1640,2450502
245,77036,TX,Houston,48,48201,26420,"Houston-The Woodlands-Sugar Land, TX",1000,1,FIN0,0,4533,0,0,0,0,0,0,1,30 to 60,42.25,24,4696,3481,0,0,1,1,1,6482592,36602,22059,2223829,60902,419,1640,2450502
5442,77036,TX,Houston,48,48201,26420,"Houston-The Woodlands-Sugar Land, TX",1000,1,FIN1,2770,1272,1350,2080,0,354,3784,0,1,0 to 10,8.42,30,800,373,0,0,1,1,1,6482592,36602,22059,2223829,60902,419,1640,2450502
5976,77036,TX,Houston,48,48201,26420,"Houston-The Woodlands-Sugar Land, TX",1000,1,FIN0,388,3788,0,369,3035,0,3405,0,1,0 to 10,4,5,963,696,0,0,1,1,1,6482592,36602,22059,2223829,60902,419,1640,2450502
3262,77056,TX,Houston,48,48201,26420,"Houston-The Woodlands-Sugar Land, TX",1000,0,FIN0,42,2770,998,1339,0,0,2337,0,1,20 to 30,19.64,46,85,46,0,0,1,1,1,6482592,36602,22059,2223829,60902,419,1640,2450502
7305,77056,TX,Houston,48,48201,26420,"Houston-The Woodlands-Sugar Land, TX",2000,1,FIN0,5906,25424,7179,6812,0,1600,15592,0,1,0 to 10,4.35,39,918,317,0,0,1,1,1,6482592,36602,22059,2223829,60902,419,1640,2450502
10019,77056,TX,Houston,48,48201,26420,"Houston-The Woodlands-Sugar Land, TX",1000,0,RPT1,6042,16791,10671,3109,890,600,15270,0,1,30 to 60,36.14,40,1356,398,0,0,1,1,1,6482592,36602,22059,2223829,60902,419,1640,2450502
2664,77057,TX,Houston,48,48201,26420,"Houston-The Woodlands-Sugar Land, TX",0,0,RPT0,5430,20853,8596,4854,0,605,14055,0,1,10 to 20,15.9,49,1443,412,0,0,1,1,1,6482592,36602,22059,2223829,60902,419,1640,2450502
4883,77057,TX,Houston,48,48201,26420,"Houston-The Woodlands-Sugar Land, TX",1000,0,FIN0,2105,7814,1660,5251,0,553,7464,0,1,30 to 60,41.18,38,902,306,0,0,1,1,1,6482592,36602,22059,2223829,60902,419,1640,2450502
7483,77057,TX,Houston,48,48201,26420,"Houston-The Woodlands-Sugar Land, TX",1000,0,FIN0,0,812,0,0,0,0,0,0,1,0 to 10,3.33,4,336,271,0,0,1,1,1,6482592,36602,22059,2223829,60902,419,1640,2450502
3157,77063,TX,Houston,48,48201,26420,"Houston-The Woodlands-Sugar Land, TX",1000,1,FIN3,3315,7575,2042,693,1362,1841,5939,1,1,0 to 10,4.88,21,1427,248,0,0,1,1,1,6482592,36602,22059,2223829,60902,419,1640,2450502
5490,77065,TX,Houston,48,48201,26420,"Houston-The Woodlands-Sugar Land, TX",1000,1,RPT0,1393,2371,209,1590,0,0,1799,0,1,10 to 20,12,5,1921,941,0,0,1,1,1,6482592,36602,22059,2223829,60902,419,1640,2450502
